id_carpeta,carpeta,delito,fecha,sintesis,juzgado,exp_jud,fecha_proceso,fecha_sentencia,municipio,id_exp_jud,tiempo_carp_proceso,tiempo_proceso_sentencia,tiempo_carp_sentencia,repeticiones,violacion,violencia_familiar,violacion_violencia
05935,CI/AGS/05935/03-22,Violencia familiar,2022-03-14,"VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE DURANTE SU MATRIMONIO CON EL IMPUTADO HA SIDO VICTIMA DE MALOS TRATOS Y AGRESIONES TANTO FISICAS COMO VERBALES. INCLUSO AHORA QUE SE ENCUENTRA SEPARADA, ESTE ACUDE A SU DOMICILIO ACTUAL A INSULTARLA Y GOLPEARLA. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05938,CI/AGS/05938/03-22,Violencia familiar,2022-03-14,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE ES VICTIMA DE CONSTANTES AGRESIONES FISICAS Y VERBALES DESDE QUE SE CASO CON EL IMPUTADO HACE VEINTE AÑOS. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05944,CI/AGS/05944/03-21,Violencia familiar,2021-03-16,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU CONCUBINO LA INSULTA Y LA GOLPEA CONSTANTEMENTE, ADEMAS DE CAUSARLE DAÑO A SUS MUEBLES Y AMENAZARLA DE MUERTE/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05948,CI/AGS/05948/03-22,Violencia familiar,2022-03-14,"LESIONES DOLOSAS MODALIDAD NO ESPECIFICADA/ OFENDIDA SEÑALA QUE DURANTE SU MATRIMONIO, EN DIVERSAS OCASIONES FUE VICTIMA DE AGRESIONES FISICAS Y VEBALES POR PARTE DE SU EX ESPOSO. LA ULTIMA OCASION LA AGREDIO CON UNA BOTELLA DE VIDRIO Y AGREDIO A GOLPES A SU HERMANA. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05961,CI/AGS/05961/03-20,Violencia familiar,2020-03-09,VIOLENCIA FAMILIAR- OFENDIDA ES CONSTANTEMENTE INSULTADA POR UNO DE SUS HIJOS. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
05961,CI/AGS/05961/03-21,Violencia familiar,2021-03-16,"VIOLENCIA FAMILIAR/ LA OFENDIDA REFIERE QUE SU HIJO MAYOR DE EDAD LOS AGREDE FISICA Y VERBALMENTE, A ELLA Y A OTRO DE SUS HIJOS QUIEN ES MENOR DE EDAD, LE ROBA CONSTANTEMENTE Y SE DROGA/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
05962,CI/AGS/05962/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA VERBAL Y FISICAMENTE POR SU AHORA EX PAREJA QUIEN INCLUSO TRATO QUEMARLA EN SU DOMICILIO, Y LA AMENAZO DE DAÑOS EN SU CONTRA. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05970,CI/AGS/05970/03-22,Violencia familiar,2022-03-14,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU CONCUBINO LA AGREDIO FISICAMENTE AL IGUAL QUE A SU HIJA ADEMAS DE AMENAZARLA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05976,CI/AGS/05976/03-22,Violencia familiar,2022-03-14,VIOLENCIA FAMILIAR: SE RECIBE REPORTE EN DONDE DOS HERMANAS SE AGREDIERON FISICAMENTE. P.R. 2(IDENTIFICADAS).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05984,CI/AGS/05984/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA FISICAMENTE POR SU AHORA EX PAREJA Y 1 AMIGA DE ESTE, QUIENES TAMBIEN LA AMENAZARON DE MUERTE CON UN ARMA DE FUEGO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05988,CI/AGS/05988/03-21,Violación,2021-03-17,VIOLACION: P.R. 1,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
05993,CI/AGS/05993/03-20,Violencia familiar,2020-03-09,VIOLENCIA FAMILIAR- OFENDIDA ES REPETIDAMENTE AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO QUIEN AMENAZO CON MATARLA CON UN CUCHILLO AFILADO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
05999,CI/AGS/05999/03-22,Violencia familiar,2022-03-15,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISCAS Y VERBALES POR PARTE DE SU CONCUBINO-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06000,CI/AGS/06000/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR- LA DENUNCIANTE REFIERE QUE SU HIJA MENOR DE EDAD Y ELLA SON VICTIMAS DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO, EL CUAL ES CONSUMIDOR DE DROGAS-PR1(IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06004,CI/AGS/06004/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE VIOLENCIA VERBAL, FISICA Y ECONOMICA POR PARTE DE SU ESPOSO-PR1(IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06005,CI/AGS/06005/03-21,Violencia familiar,2021-03-17,VIOLENCIA FAMILIAR.  LA OF. REFIERE QUE SU ESPOSO LA AGREDE FISICA Y VERBALMENTE ADEMAS DE AMENAZARLA DE MUERTE.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06008,CI/AGS/06008/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR. REFIERE QUE SU ESPOSO DESDE QUE SE CASARON LA AGREDE Y VOLVIO A AGREDIRLA, PR1 IDENTIFICADO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06010,CI/AGS/06010/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR. REFIERE QUE SU SOBRINA VIVE EN SU CASA CON SUS DOS MENOSRES HIJOS A QUIENES MALTRATA Y AGREDE FISICAMENTE, PR1 IDENTIFICADA.",Juz. de Oralidad del I Partido Judicial en Ags.,0469/22,2022-07-06,NA,AGS,0469,849,NA,NA,1,0,1,0
06011,CI/AGS/06011/03-21,Violencia familiar,2021-03-17,VIOLENCIA FAMILIAR.  EL ESPOSO DE LA DENUNCIANTE LA AGREDE FISICA Y VERBALMENTE CON FRECUENCIA.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06015,CI/AGS/06015/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES VERBALES Y FISICAS POR PARTE DE SU CONCUBINO DE FORMA RECURRENTE, MENCIONA QUE EL AHORA IMPUTADO TIENE PROBLEMAS DE ALCOHOLISMO Y DROGAS-PR1(DETENIDO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06019,CI/AGS/06019/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR. SEÑALA QUE SU ESPOSO LA AGREDE BVERBAL Y FISICAMENTE DESDE HACE 35 AÑOS Y AUN QUE YA NO VIVE EN SU CASA, ACUDIO A ELL AY LA AMENAZO DE MUERTE, PR1 IDENTIFICADO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06020,CI/AGS/06020/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR.REFIERE QUE SU ESPOSO LA AGRERDIO FISICAMENTE, PR1 IDENTIFICADO",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06024,CI/AGS/06024/03-22,Violencia familiar,2022-03-15,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES DE FORMA RECURRENTE POR PARTE DE SU ESPOSO-PR1(DETENIDO).,Juz. de Oralidad del I Partido Judicial en Ags.,0588/22,2022-03-17,NA,AGS,0588,2,NA,NA,1,0,1,0
06028,CI/AGS/06028/03-21,Violencia familiar,2021-03-17,"VIOLENCIA FAMILIAR+ REFIERE QUE SU HIJO LA MALTRATA, DE QUIEN YA TIENE UNA ORDEN DE RESTRICCION, PR1 DETENEIDO",Unidad de Gestión de los Juzgados de Ejecución,0450/21,2021-08-13,NA,AGS,0450,149,NA,NA,2,0,1,0
06028,CI/AGS/06028/03-21,Violencia familiar,2021-03-17,"VIOLENCIA FAMILIAR+ REFIERE QUE SU HIJO LA MALTRATA, DE QUIEN YA TIENE UNA ORDEN DE RESTRICCION, PR1 DETENEIDO",Juz. de Oralidad del I Partido Judicial en Ags.,0436/21,2021-03-20,2021-07-19,AGS,0436,3,121,124,2,0,1,0
06031,CI/AGS/06031/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR< DENUNCIANTE REFIERE QUE SUS MENORES NIETOS SUFREN DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SUS PADRES, PR2 (IDENTIFICADOS).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06033,CI/AGS/06033/03-22,Violencia familiar,2022-03-15,VIOLENCIA FAMILIAR< OFENDIDO MENCIONA QUE SUFRE DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU PAREJA (IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06049,CI/AGS/06049/03-21,Violencia familiar,2021-03-17,VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU ESPOSO VIOLENTA FISICA Y VERBALMENTE A SU MENOR HIJO/ PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06052,CI/AGS/06052/03-20,Violencia familiar,2020-03-09,"VIOLENCIA FAMILIAR, EL PR AGREDE A SU MADRE Y A SUS HERMANAS. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
06052,CI/AGS/06052/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR< OFENDIDA MENCIONA QUE SUFRIO DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU PAREJA, CUANDO SE ENCONTRABAN EN CONCUBINATO, PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
06053,CI/AGS/06053/03-21,Violencia familiar,2021-03-17,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU ESPOSO LA AGREDE FISICA Y VERBALMENTE, ADEMAS LE CAUSO DAÑOS AL VEHICULO QUE SU HERMANA Y LA AMENAZA DE MUERTE/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06057,CI/AGS/06057/03-21,Violencia familiar,2021-03-17,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU HIJO DROGADICTO, LE ROBA COSAS, LA INSULTA Y AMENAZA CON CAUSARLE DAÑO FISICO, CONSTANTEMENTE OCASIONA PELEAS ENTRE LOS INTEGRANTES DE LA FAMILIA Y CAUSA DAÑO EN LAS COSAS/ PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06063,CI/AGS/06063/03-21,Violencia familiar,2021-03-17,"VIOLENCIA FAMILIAR- OFENDIDA ES CONSTAMENTE AGREDIDA DE FORMAL VERBAL POR SU SOBRINA QUIEN HABITA EL MISMO DOMICILIO, Y TAMBIEN LE AVIENTA OBJETOS VARIOS. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADA).",Juz. de Oralidad del I Partido Judicial en Ags.,0885/21,2021-08-11,NA,AGS,0885,147,NA,NA,1,0,1,0
06071,CI/AGS/06071/03-22,Violencia familiar,2022-03-15,VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU ESPOSO LA INSULTO Y AMENAZO CON PRIVARLA DE LA VIDA. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06072,CI/AGS/06072/03-22,Violencia familiar,2022-03-15,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE SU CONCUBINO LA HA AGREDIDO FISICA Y VERBAL EN DIVERSAS OCASIONES; LA ULTIMA OCASION SE ENCONTRABAN EN LA CALLE CIRCULANDO EN VEHICULO CUANDO EL LA IBA INSULTANDO Y AGREDIENDO FISICAMENTE EN EL TRAYECTO.  PR1.(DETENIDO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06081,CI/AGS/06081/03-22,Violencia familiar,2022-03-15,"VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE SU ESPOSO LA VIOLENTA FISICA, VERBAL Y PSICOLOGICAMENTE; ADEMAD DE QUE LA AMENAZA DE MUERTE CONSTANTEMENTE. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06083,CI/AGS/06083/03-20,Violencia familiar,2020-03-10,VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA VERBAL Y FISICAMENTE POR SU PAREJA. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06087,CI/AGS/06087/03-20,Violencia familiar,2020-03-10,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA FISICAMENTE POR SU HIJO. PR1 (DETENIDO).,Juz. de Oralidad del I Partido Judicial en Ags.,0707/20,2020-08-18,NA,AGS,0707,161,NA,NA,1,0,1,0
06093,CI/AGS/06093/03-20,Violencia familiar,2020-03-10,"VIOLENCIA FAMILIAR- HERMANO DE LA OFENDIDA LA AGREDIO VERBALMENTE, AMENAZANDO CON HACERLA DAÑO FISICO, Y ROMPIENDO VARIOS OBJETOS DEL DOMICILIO DE SU MADRE. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06096,CI/AGS/06096/03-21,Violencia familiar,2021-03-18,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU CONCUBINO LA AGREDIO FISICAMENTE. P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06099,CI/AGS/06099/03-20,Violencia familiar,2020-03-10,VIOLENCIA FAMILIAR- OFENDIDA HA SIDO AGREDIDA VERBAL Y FISICAMENTE POR SU EX PAREJA QUIEN LA AMENAZA CON NO TENER A SUS MENORES HIJAS A MENOS DE ACEPTAR SEGUIR CON E. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06104,CI/AGS/06104/03-21,Violencia familiar,2021-03-18,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU HIJO QUIEN ES DROGADICTO LA AMENAZO DE MUERTE. P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06108,CI/AGS/06108/03-20,Violencia familiar,2020-03-10,"VIOLENCIA FAMILIAR. REFIERER QUE SU CONCUBINO LA AGREDE DE MANERA VERBAL Y FISICA, PR1 IDENTIFICADA",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06110,CI/AGS/06110/03-20,Violencia familiar,2020-03-10,"VIOLENCIA FAMILIAR. SEÑALA QUE SU ESPOSO LA AGREDE VERBAL Y FISICAMENTE EN VARIAS OCASIONES, PR1 IDENTIFICADO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06112,CI/AGS/06112/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU CONCUBINO LA AGREDE FISICA Y VERBALMENTE. P.R. 1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06116,CI/AGS/06116/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR. LA DENUNCIANTE SEÑALA QUE SU ESPOSO LA AGREDIO FISICAMENTE Y LE HIZO TOCAMIENTOS A SU NIETA. P.R. 1(IDENTIFICADO).,Juz. de Oralidad del I Partido Judicial en Ags.,0666/22,2022-07-14,NA,AGS,0666,120,NA,NA,1,0,1,0
06120,CI/AGS/06120/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR: SEÑALA LA DENUNCIANTE QUE SUFRIO DE VIOLENCIA FISICA Y VERBAL POR PARTE DE SU CONCUBINO. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06128,CI/AGS/06128/03-20,Violencia familiar,2020-03-10,"VIOLENCIA FAMILIAR. LA MAESTRA DE LA ESCUELA PRIMARIA CARLOS PELLICER HACE REPORTE DE QUE UN MENOR DE 6 AÑOS LLEGO A LA ESCUELA CON LESIONES EN SU CUERPO, POR SU ABUELO, PR1 IDENTIFICADO.",Juz. de Oralidad del I Partido Judicial en Ags.,0278/21,2021-04-12,NA,AGS,0278,398,NA,NA,1,0,1,0
06141,CI/AGS/06141/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR-LA DENUNCIANTE REFIERE QUE SU MENOR HIJA Y ELLA SON VICTIMAS DE AGRESIONES FISICAS Y AMENAZAS POR PARTE DE SU CONCUBINO-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06142,CI/AGS/06142/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR-LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU CONCUBINO DE FORMA RECURRENTE-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06150,CI/AGS/06150/03-22,Violencia familiar,2022-03-16,"VIOLENCIA FAMILIAR< SE DA INICIO A PETICION DE MP DE CALVILLO, DONDE REFIERE QUE SU ESPOSO LLEGO TOMADO A SU DOMICILIO Y LA AGREDIO FISICAMENTE, PR1.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06153,CI/AGS/06153/03-21,Violencia familiar,2021-03-18,VIOLENCIA FAMILIAR. EN EL FRACC. VILLAS DEL PUERTECITO,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06154,CI/AGS/06154/03-21,Violencia familiar,2021-03-18,"VIOLENCIA FAMILIAR. REFIERE LA OFENDIDA QUE SU EX PAREJA QUE INGRESA A SU DOMICILIO ACTUAL PORQUE AUN NO SE RESUELVE LA SEPARACION DE FORMA LEGAL, Y  LA AGREDIO FISICAMENTE Y TAMBIEN AGREDIO A SU MENOR HIJA. P.R.1.  IDENTIFICADO.",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06156,CI/AGS/06156/03-21,Violencia familiar,2021-03-18,VIOLENCIA FAMILIAR. EL OFENDIDO MANIFIESTA QUE SU PAREJA LO ACUCHILLO EN EL INTERIOR DE SU DOMICILIO.  P.R. IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06157,CI/AGS/06157/03-21,Violación,2021-03-18,VIOLACION.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,1,0,0
06159,CI/AGS/06159/03-22,Violencia familiar,2022-03-16,"VIOLENCIA FAMILIAR< OFENDIDA REFIERE QUE SU ESPOSO LA HA AGREDIDO FISICA Y VERBALMENTE EN VARIAS OCASIONES, PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06165,CI/AGS/06165/03-20,Violencia familiar,2020-03-11,"VIOLENCIA FAMILIAR + LA DENUNCIANTE ES AGREDIDA FISICAMENTE POR SU CONCUBINO
PR1(DETENIDO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06174,CI/AGS/06174/03-20,Violencia familiar,2020-03-11,"VIOLENCIA FAMILIAR + LA OFENDIDA ES AGREDIDA VERBALMENTE POR SU HERMANO
PR1(DETENIDO)",Unidad de Gestión de los Juzgados de Ejecución,0381/21,2021-07-15,NA,AGS,0381,491,NA,NA,4,0,1,0
06174,CI/AGS/06174/03-20,Violencia familiar,2020-03-11,"VIOLENCIA FAMILIAR + LA OFENDIDA ES AGREDIDA VERBALMENTE POR SU HERMANO
PR1(DETENIDO)",Juz. de Oralidad del I Partido Judicial en Ags.,1533/20,2021-02-13,2021-07-06,AGS,1533,339,143,482,4,0,1,0
06174,CI/AGS/06174/03-21,Violencia familiar,2021-03-19,"VIOLENCIA FAMILIAR/ DENUNCIA POR ESCRITO 17/03/2021 OFENDIDA REFIERE QUE SU CUÑADA EJERCE VIOLENCIA FISICA EN AGRAVIO DE SUS TRES SOBRINOS, ASI COMO TAMBIEN SE LLEVO A UNO SIN EL CONSENTIMIENTO DEL PADRE.- SE TURNA A JUSTICIA FAMILIAR/ PR1",NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,0,1,0
06174,CI/AGS/06174/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE ES VICTIMA DE CONSTANTES AGRESIONES FISICAS Y PSICOLOGICAS POR PARTE DE SU CONCUBINO. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,0,1,0
06177,CI/AGS/06177/03-21,Violencia familiar,2021-03-19,"VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU CONCUBINO, LA HA AGREDIDO DE FORMA FISICA Y VERBAL EN VARIAS OCASIONES/ PR1.(IDENTIFICADO)",Juz. de Oralidad del III Partido Judicial en Pab.,0133/21,2021-03-21,NA,AGS,0133,2,NA,NA,1,0,1,0
06187,CI/AGS/06187/03-20,Violencia familiar,2020-03-11,LESIONES DOLOSAS CALIFICADAS POR GOLPES- OFENDIDA ES CONSTANTEMENTE AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06195,CI/AGS/06195/03-22,Violencia familiar,2022-03-16,VIOLENCIA FAMILIAR/ PR1,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06209,CI/AGS/06209/03-20,Violencia familiar,2020-03-11,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO CADA QUE ESTE VIENE A LA CIUDAD. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06213,CI/AGS/06213/03-21,Violencia familiar,2021-03-19,VIOLENCIA FAMILIAR.  EL ESPOSO DE LA DENUNCIANTE LA AGREDIO FISICAMENTE. P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06214,CI/AGS/06214/03-21,Violencia familiar,2021-03-19,VIOLENCIA FAMILIAR.  EL CONCUBINO DE LA DENUNCIANTE LA AGREDE FISICA Y VERBALMENTE CON FRECUENCIA.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,1,1,1
06214,CI/AGS/06214/03-22,Violación,2022-03-17,ATENTADOS AL PUDOR/ PR1(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,1,1,1
06217,CI/AGS/06217/03-21,Violencia familiar,2021-03-19,VIOLENCIA FAMILIAR.  LA DENUNCIANTE Y DOS DE SUS HIJOS SON VIOLENTADOS DE MANERA CONSTANTE POR SUS FAMILIARES.  Q.R.R.,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06225,CI/AGS/06225/03-20,Violencia familiar,2020-03-11,VIOLENCIA FAMILIAR- NIETA DE LA DENUNCIANTE ES CONSTANTEMENTE AGREDIDA VERBAL Y FISICAMENTE POR SU MADRE. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADA).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06228,CI/AGS/06228/03-20,Violencia familiar,2020-03-11,"VIOLENCIA FAMILIAR- OFENDIDA SOLICITA MEDIDA DE PROTECCION RESPECTO A HECHOS DENUNCIADOS EN LA CI/AGS/04822/02-20 EN DONDE MANIFIESTA SER AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO, SIN EMBARGO YA CUENTA CON UNA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06230,CI/AGS/06230/03-22,Violencia familiar,2022-03-17,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU HIJO LA AGREDE VERBALMENTE Y AMENAZA CON GOLPEARLA. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06232,CI/AGS/06232/03-22,Violencia familiar,2022-03-17,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU AUN PAREJA ENTRO A SU DOMICILIO Y LA AGREDIO FISICAMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06233,CI/AGS/06233/03-20,Violencia familiar,2020-03-11,"VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU PAREJA. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).
HECHOS EN ASIENTOS
MESA 1",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06239,CI/AGS/06239/03-22,Violencia familiar,2022-03-17,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO DE FORMA RECURRENTE-PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06244,CI/AGS/06244/03-22,Violencia familiar,2022-03-17,"VIOLENCIA FAMILIAR- EL OFENDIDO REFIERE QUE SU HERMANO EL CUAL ES CONSUMIDOR DE DROGAS, LO AGREDE DE FORMA FISICA Y VERBAL, ADEMAS DE QUE EN REPETIDAS OCASIONES LE HA DICHO QUE LO MATARA-PR1(IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
06245,CI/AGS/06245/03-21,Violencia familiar,2021-03-20,"VIOLENCIA FAMILIAR, SU HERMANO LO AGREDIO A GOLPES Y AMENAZO. PR1 (IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
